MAP,MAP Name,Molecule
map00604,Glycosphingolipid biosynthesis - ganglio series,3.2.1.23
map00604,Glycosphingolipid biosynthesis - ganglio series,2.4.1.92
map00604,Glycosphingolipid biosynthesis - ganglio series,3.2.1.52
map00604,Glycosphingolipid biosynthesis - ganglio series,2.4.3.2
map00604,Glycosphingolipid biosynthesis - ganglio series,2.4.3.7
map00604,Glycosphingolipid biosynthesis - ganglio series,2.4.3.8
map00604,Glycosphingolipid biosynthesis - ganglio series,2.4.3.9
map00604,Glycosphingolipid biosynthesis - ganglio series,2.4.3.-
map00604,Glycosphingolipid biosynthesis - ganglio series,2.4.1.62
map00604,Glycosphingolipid biosynthesis - ganglio series,2.4.3.4
map00511,Other glycan degradation,3.2.1.25
map00511,Other glycan degradation,3.5.1.26
map00511,Other glycan degradation,3.2.1.23
map00511,Other glycan degradation,3.2.1.45
map00511,Other glycan degradation,3.2.1.52
map00511,Other glycan degradation,3.2.1.24
map00511,Other glycan degradation,3.2.1.18
map00511,Other glycan degradation,3.2.1.96
map00511,Other glycan degradation,3.2.1.51
map00730,Thiamine metabolism,C00003
map00730,Thiamine metabolism,C00018
map00730,Thiamine metabolism,C00022
map00730,Thiamine metabolism,C00037
map00730,Thiamine metabolism,C00068
map00730,Thiamine metabolism,C00082
map00730,Thiamine metabolism,C00097
map00730,Thiamine metabolism,C00118
map00730,Thiamine metabolism,C00378
map00730,Thiamine metabolism,C01081
map00730,Thiamine metabolism,C01279
map00730,Thiamine metabolism,C02892
map00730,Thiamine metabolism,C03028
map00730,Thiamine metabolism,C03373
map00730,Thiamine metabolism,C04294
map00730,Thiamine metabolism,C04327
map00730,Thiamine metabolism,C04556
map00730,Thiamine metabolism,C04752
map00730,Thiamine metabolism,C05856
map00730,Thiamine metabolism,C11437
map00730,Thiamine metabolism,C15809
map00730,Thiamine metabolism,C15810
map00730,Thiamine metabolism,C15811
map00730,Thiamine metabolism,C15812
map00730,Thiamine metabolism,C15813
map00730,Thiamine metabolism,C15814
map00730,Thiamine metabolism,C19872
map00730,Thiamine metabolism,C20246
map00730,Thiamine metabolism,C20247
map00730,Thiamine metabolism,C20267
map00730,Thiamine metabolism,C20784
map00730,Thiamine metabolism,3.6.1.28
map00730,Thiamine metabolism,3.1.3.2
map00730,Thiamine metabolism,2.7.4.3
map00730,Thiamine metabolism,3.1.3.1
map00730,Thiamine metabolism,2.8.1.7
map00730,Thiamine metabolism,2.7.6.2
map00730,Thiamine metabolism,3.6.1.15
map00730,Thiamine metabolism,3.1.3.48
map00740,Riboflavin metabolism,C00016
map00740,Riboflavin metabolism,C00044
map00740,Riboflavin metabolism,C00061
map00740,Riboflavin metabolism,C00199
map00740,Riboflavin metabolism,C00235
map00740,Riboflavin metabolism,C00255
map00740,Riboflavin metabolism,C00474
map00740,Riboflavin metabolism,C01007
map00740,Riboflavin metabolism,C01268
map00740,Riboflavin metabolism,C01304
map00740,Riboflavin metabolism,C01352
map00740,Riboflavin metabolism,C01390
map00740,Riboflavin metabolism,C01727
map00740,Riboflavin metabolism,C01847
map00740,Riboflavin metabolism,C03114
map00740,Riboflavin metabolism,C04332
map00740,Riboflavin metabolism,C04454
map00740,Riboflavin metabolism,C04732
map00740,Riboflavin metabolism,C05995
map00740,Riboflavin metabolism,C15556
map00740,Riboflavin metabolism,C15563
map00740,Riboflavin metabolism,C18910
map00740,Riboflavin metabolism,C21214
map00740,Riboflavin metabolism,C21215
map00740,Riboflavin metabolism,3.1.3.2
map00740,Riboflavin metabolism,3.1.4.1
map00740,Riboflavin metabolism,1.3.1.24
map00740,Riboflavin metabolism,2.7.7.2
map00740,Riboflavin metabolism,2.7.1.26
map00740,Riboflavin metabolism,3.1.3.48
map00740,Riboflavin metabolism,3.6.1.9
map00740,Riboflavin metabolism,1.5.1.30
map00750,Vitamin B6 metabolism,C00018
map00750,Vitamin B6 metabolism,C00064
map00750,Vitamin B6 metabolism,C00117
map00750,Vitamin B6 metabolism,C00118
map00750,Vitamin B6 metabolism,C00232
map00750,Vitamin B6 metabolism,C00250
map00750,Vitamin B6 metabolism,C00266
map00750,Vitamin B6 metabolism,C00279
map00750,Vitamin B6 metabolism,C00314
map00750,Vitamin B6 metabolism,C00534
map00750,Vitamin B6 metabolism,C00627
map00750,Vitamin B6 metabolism,C00647
map00750,Vitamin B6 metabolism,C00847
map00750,Vitamin B6 metabolism,C00971
map00750,Vitamin B6 metabolism,C01215
map00750,Vitamin B6 metabolism,C01270
map00750,Vitamin B6 metabolism,C03393
map00750,Vitamin B6 metabolism,C04106
map00750,Vitamin B6 metabolism,C04604
map00750,Vitamin B6 metabolism,C04690
map00750,Vitamin B6 metabolism,C04773
map00750,Vitamin B6 metabolism,C06050
map00750,Vitamin B6 metabolism,C06051
map00750,Vitamin B6 metabolism,C06052
map00750,Vitamin B6 metabolism,C06054
map00750,Vitamin B6 metabolism,C06055
map00750,Vitamin B6 metabolism,C06056
map00750,Vitamin B6 metabolism,C07335
map00750,Vitamin B6 metabolism,C11638
map00750,Vitamin B6 metabolism,1.4.3.5
map00750,Vitamin B6 metabolism,2.6.1.52
map00750,Vitamin B6 metabolism,1.2.3.1
map00750,Vitamin B6 metabolism,2.7.1.35
map00750,Vitamin B6 metabolism,3.1.3.74
map00760,Nicotinate and nicotinamide metabolism,C00003
map00760,Nicotinate and nicotinamide metabolism,C00006
map00760,Nicotinate and nicotinamide metabolism,C00022
map00760,Nicotinate and nicotinamide metabolism,C00042
map00760,Nicotinate and nicotinamide metabolism,C00049
map00760,Nicotinate and nicotinamide metabolism,C00111
map00760,Nicotinate and nicotinamide metabolism,C00122
map00760,Nicotinate and nicotinamide metabolism,C00153
map00760,Nicotinate and nicotinamide metabolism,C00163
map00760,Nicotinate and nicotinamide metabolism,C00232
map00760,Nicotinate and nicotinamide metabolism,C00253
map00760,Nicotinate and nicotinamide metabolism,C00334
map00760,Nicotinate and nicotinamide metabolism,C00455
map00760,Nicotinate and nicotinamide metabolism,C00745
map00760,Nicotinate and nicotinamide metabolism,C00857
map00760,Nicotinate and nicotinamide metabolism,C00922
map00760,Nicotinate and nicotinamide metabolism,C01020
map00760,Nicotinate and nicotinamide metabolism,C01056
map00760,Nicotinate and nicotinamide metabolism,C01059
map00760,Nicotinate and nicotinamide metabolism,C01185
map00760,Nicotinate and nicotinamide metabolism,C01297
map00760,Nicotinate and nicotinamide metabolism,C01384
map00760,Nicotinate and nicotinamide metabolism,C01596
map00760,Nicotinate and nicotinamide metabolism,C02295
map00760,Nicotinate and nicotinamide metabolism,C02918
map00760,Nicotinate and nicotinamide metabolism,C02930
map00760,Nicotinate and nicotinamide metabolism,C03043
map00760,Nicotinate and nicotinamide metabolism,C03056
map00760,Nicotinate and nicotinamide metabolism,C03150
map00760,Nicotinate and nicotinamide metabolism,C03458
map00760,Nicotinate and nicotinamide metabolism,C03652
map00760,Nicotinate and nicotinamide metabolism,C03722
map00760,Nicotinate and nicotinamide metabolism,C04226
map00760,Nicotinate and nicotinamide metabolism,C05380
map00760,Nicotinate and nicotinamide metabolism,C05840
map00760,Nicotinate and nicotinamide metabolism,C05841
map00760,Nicotinate and nicotinamide metabolism,C05842
map00760,Nicotinate and nicotinamide metabolism,C05843
map00760,Nicotinate and nicotinamide metabolism,C06178
map00760,Nicotinate and nicotinamide metabolism,C15523
map00760,Nicotinate and nicotinamide metabolism,C15986
map00760,Nicotinate and nicotinamide metabolism,C15987
map00760,Nicotinate and nicotinamide metabolism,C16151
map00760,Nicotinate and nicotinamide metabolism,C16152
map00760,Nicotinate and nicotinamide metabolism,C16159
map00760,Nicotinate and nicotinamide metabolism,C16386
map00760,Nicotinate and nicotinamide metabolism,C16390
map00760,Nicotinate and nicotinamide metabolism,C18232
map00760,Nicotinate and nicotinamide metabolism,C19567
map00760,Nicotinate and nicotinamide metabolism,C19569
map00760,Nicotinate and nicotinamide metabolism,C19631
map00760,Nicotinate and nicotinamide metabolism,C20361
map00760,Nicotinate and nicotinamide metabolism,C20381
map00760,Nicotinate and nicotinamide metabolism,C21075
map00760,Nicotinate and nicotinamide metabolism,C21154
map00760,Nicotinate and nicotinamide metabolism,3.1.3.5
map00760,Nicotinate and nicotinamide metabolism,1.2.3.1
map00760,Nicotinate and nicotinamide metabolism,2.4.2.31
map00760,Nicotinate and nicotinamide metabolism,3.2.2.6
map00760,Nicotinate and nicotinamide metabolism,2.1.1.1
map00760,Nicotinate and nicotinamide metabolism,1.6.1.2
map00760,Nicotinate and nicotinamide metabolism,3.1.4.1
map00760,Nicotinate and nicotinamide metabolism,2.4.2.1
map00760,Nicotinate and nicotinamide metabolism,2.7.1.23
map00760,Nicotinate and nicotinamide metabolism,2.3.1.286
map00760,Nicotinate and nicotinamide metabolism,6.3.4.21
map00760,Nicotinate and nicotinamide metabolism,2.7.1.22
map00760,Nicotinate and nicotinamide metabolism,2.7.7.1
map00760,Nicotinate and nicotinamide metabolism,2.4.2.12
map00760,Nicotinate and nicotinamide metabolism,2.4.2.19
map00760,Nicotinate and nicotinamide metabolism,3.6.1.22
map00760,Nicotinate and nicotinamide metabolism,1.4.1.21
map00760,Nicotinate and nicotinamide metabolism,6.3.5.1
map00760,Nicotinate and nicotinamide metabolism,3.2.2.5
map00760,Nicotinate and nicotinamide metabolism,2.4.99.20
map00760,Nicotinate and nicotinamide metabolism,7.1.1.1
map00760,Nicotinate and nicotinamide metabolism,3.6.1.9
map00760,Nicotinate and nicotinamide metabolism,2.7.1.173
map00760,Nicotinate and nicotinamide metabolism,2.7.7.18
map00770,Pantothenate and CoA biosynthesis,C00010
map00770,Pantothenate and CoA biosynthesis,C00022
map00770,Pantothenate and CoA biosynthesis,C00049
map00770,Pantothenate and CoA biosynthesis,C00054
map00770,Pantothenate and CoA biosynthesis,C00097
map00770,Pantothenate and CoA biosynthesis,C00099
map00770,Pantothenate and CoA biosynthesis,C00106
map00770,Pantothenate and CoA biosynthesis,C00141
map00770,Pantothenate and CoA biosynthesis,C00183
map00770,Pantothenate and CoA biosynthesis,C00229
map00770,Pantothenate and CoA biosynthesis,C00429
map00770,Pantothenate and CoA biosynthesis,C00522
map00770,Pantothenate and CoA biosynthesis,C00750
map00770,Pantothenate and CoA biosynthesis,C00831
map00770,Pantothenate and CoA biosynthesis,C00864
map00770,Pantothenate and CoA biosynthesis,C00882
map00770,Pantothenate and CoA biosynthesis,C00966
map00770,Pantothenate and CoA biosynthesis,C01053
map00770,Pantothenate and CoA biosynthesis,C01088
map00770,Pantothenate and CoA biosynthesis,C01134
map00770,Pantothenate and CoA biosynthesis,C02642
map00770,Pantothenate and CoA biosynthesis,C03492
map00770,Pantothenate and CoA biosynthesis,C03688
map00770,Pantothenate and CoA biosynthesis,C04079
map00770,Pantothenate and CoA biosynthesis,C04272
map00770,Pantothenate and CoA biosynthesis,C04352
map00770,Pantothenate and CoA biosynthesis,C05665
map00770,Pantothenate and CoA biosynthesis,C05944
map00770,Pantothenate and CoA biosynthesis,C06010
map00770,Pantothenate and CoA biosynthesis,C18911
map00770,Pantothenate and CoA biosynthesis,3.5.1.6
map00770,Pantothenate and CoA biosynthesis,6.3.2.51
map00770,Pantothenate and CoA biosynthesis,1.2.1.3
map00770,Pantothenate and CoA biosynthesis,2.6.1.42
map00770,Pantothenate and CoA biosynthesis,3.1.4.1
map00770,Pantothenate and CoA biosynthesis,2.7.1.33
map00770,Pantothenate and CoA biosynthesis,3.5.1.92
map00770,Pantothenate and CoA biosynthesis,4.1.1.29
map00770,Pantothenate and CoA biosynthesis,3.5.2.2
map00770,Pantothenate and CoA biosynthesis,4.1.1.36
map00770,Pantothenate and CoA biosynthesis,2.7.8.-
map00770,Pantothenate and CoA biosynthesis,2.7.7.3
map00770,Pantothenate and CoA biosynthesis,1.3.1.2
map00770,Pantothenate and CoA biosynthesis,3.6.1.9
map00770,Pantothenate and CoA biosynthesis,4.1.1.11
map00770,Pantothenate and CoA biosynthesis,2.7.1.24
map00780,Biotin metabolism,C00047
map00780,Biotin metabolism,C00086
map00780,Biotin metabolism,C00120
map00780,Biotin metabolism,C01037
map00780,Biotin metabolism,C01063
map00780,Biotin metabolism,C01092
map00780,Biotin metabolism,C01209
map00780,Biotin metabolism,C01894
map00780,Biotin metabolism,C01909
map00780,Biotin metabolism,C02656
map00780,Biotin metabolism,C05552
map00780,Biotin metabolism,C05921
map00780,Biotin metabolism,C06250
map00780,Biotin metabolism,C19673
map00780,Biotin metabolism,C19845
map00780,Biotin metabolism,C19846
map00780,Biotin metabolism,C20372
map00780,Biotin metabolism,C20373
map00780,Biotin metabolism,C20374
map00780,Biotin metabolism,C20375
map00780,Biotin metabolism,C20376
map00780,Biotin metabolism,C20377
map00780,Biotin metabolism,C20378
map00780,Biotin metabolism,C20384
map00780,Biotin metabolism,C20385
map00780,Biotin metabolism,C20386
map00780,Biotin metabolism,C20387
map00780,Biotin metabolism,C20683
map00780,Biotin metabolism,C22458
map00780,Biotin metabolism,6.3.4.9
map00780,Biotin metabolism,3.5.1.12
map00780,Biotin metabolism,2.3.1.179
map00780,Biotin metabolism,6.3.4.10
map00780,Biotin metabolism,6.3.4.11
map00780,Biotin metabolism,6.3.4.15
map00785,Lipoic acid metabolism,C01944
map00785,Lipoic acid metabolism,C02051
map00785,Lipoic acid metabolism,C02147
map00785,Lipoic acid metabolism,C02972
map00785,Lipoic acid metabolism,C05752
map00785,Lipoic acid metabolism,C06423
map00785,Lipoic acid metabolism,C15972
map00785,Lipoic acid metabolism,C15973
map00785,Lipoic acid metabolism,C16238
map00785,Lipoic acid metabolism,C16241
map00785,Lipoic acid metabolism,C22159
map00785,Lipoic acid metabolism,C22160
map00785,Lipoic acid metabolism,C22161
map00785,Lipoic acid metabolism,6.2.1.2
map00785,Lipoic acid metabolism,2.3.1.181
map00785,Lipoic acid metabolism,2.8.1.8
map00790,Folate biosynthesis,C00044
map00790,Folate biosynthesis,C00101
map00790,Folate biosynthesis,C00119
map00790,Folate biosynthesis,C00156
map00790,Folate biosynthesis,C00251
map00790,Folate biosynthesis,C00266
map00790,Folate biosynthesis,C00268
map00790,Folate biosynthesis,C00272
map00790,Folate biosynthesis,C00415
map00790,Folate biosynthesis,C00504
map00790,Folate biosynthesis,C00568
map00790,Folate biosynthesis,C00835
map00790,Folate biosynthesis,C00921
map00790,Folate biosynthesis,C01217
map00790,Folate biosynthesis,C01300
map00790,Folate biosynthesis,C01304
map00790,Folate biosynthesis,C02587
map00790,Folate biosynthesis,C02953
map00790,Folate biosynthesis,C03541
map00790,Folate biosynthesis,C03684
map00790,Folate biosynthesis,C04244
map00790,Folate biosynthesis,C04807
map00790,Folate biosynthesis,C04874
map00790,Folate biosynthesis,C04895
map00790,Folate biosynthesis,C05922
map00790,Folate biosynthesis,C05923
map00790,Folate biosynthesis,C05924
map00790,Folate biosynthesis,C05925
map00790,Folate biosynthesis,C05926
map00790,Folate biosynthesis,C05927
map00790,Folate biosynthesis,C06148
map00790,Folate biosynthesis,C06313
map00790,Folate biosynthesis,C09332
map00790,Folate biosynthesis,C11355
map00790,Folate biosynthesis,C15522
map00790,Folate biosynthesis,C15996
map00790,Folate biosynthesis,C16675
map00790,Folate biosynthesis,C18237
map00790,Folate biosynthesis,C18239
map00790,Folate biosynthesis,C18802
map00790,Folate biosynthesis,C19848
map00790,Folate biosynthesis,C19871
map00790,Folate biosynthesis,C20239
map00790,Folate biosynthesis,C20248
map00790,Folate biosynthesis,C20264
map00790,Folate biosynthesis,C20559
map00790,Folate biosynthesis,C20562
map00790,Folate biosynthesis,C20566
map00790,Folate biosynthesis,C20567
map00790,Folate biosynthesis,C21007
map00790,Folate biosynthesis,C21008
map00790,Folate biosynthesis,C21065
map00790,Folate biosynthesis,C21094
map00790,Folate biosynthesis,C21107
map00790,Folate biosynthesis,C21310
map00790,Folate biosynthesis,C21485
map00790,Folate biosynthesis,C21486
map00790,Folate biosynthesis,C21640
map00790,Folate biosynthesis,1.5.1.34
map00790,Folate biosynthesis,3.1.3.1
map00790,Folate biosynthesis,1.1.1.21
map00790,Folate biosynthesis,1.1.1.184
map00790,Folate biosynthesis,4.2.1.96
map00790,Folate biosynthesis,1.5.1.3
map00790,Folate biosynthesis,6.3.2.17
map00790,Folate biosynthesis,3.5.4.16
map00790,Folate biosynthesis,3.4.19.9
map00790,Folate biosynthesis,2.8.1.12
map00790,Folate biosynthesis,1.14.16.1
map00790,Folate biosynthesis,4.2.3.12
map00790,Folate biosynthesis,1.1.1.153
map00790,Folate biosynthesis,1.14.16.4
map00790,Folate biosynthesis,1.14.16.2
map00790,Folate biosynthesis,2.10.1.1
map00790,Folate biosynthesis,4.1.99.22
map00790,Folate biosynthesis,2.8.1.9
map00790,Folate biosynthesis,1.1.1.189
map00790,Folate biosynthesis,4.1.2.50
map00790,Folate biosynthesis,2.7.7.75
map00790,Folate biosynthesis,4.6.1.17
map00790,Folate biosynthesis,1.1.1.197
map00670,One carbon pool by folate,C00101
map00670,One carbon pool by folate,C00143
map00670,One carbon pool by folate,C00234
map00670,One carbon pool by folate,C00415
map00670,One carbon pool by folate,C00440
map00670,One carbon pool by folate,C00445
map00670,One carbon pool by folate,C00504
map00670,One carbon pool by folate,C00664
map00670,One carbon pool by folate,C03479
map00670,One carbon pool by folate,6.3.3.2
map00670,One carbon pool by folate,1.5.1.6
map00670,One carbon pool by folate,2.1.2.1
map00670,One carbon pool by folate,2.1.2.3
map00670,One carbon pool by folate,1.5.1.5
map00670,One carbon pool by folate,1.5.1.3
map00670,One carbon pool by folate,2.1.2.5
map00670,One carbon pool by folate,6.3.4.13
map00670,One carbon pool by folate,1.5.1.15
map00670,One carbon pool by folate,1.5.1.53
map00670,One carbon pool by folate,2.1.1.45
map00670,One carbon pool by folate,2.1.1.13
map00670,One carbon pool by folate,6.3.4.3
map00670,One carbon pool by folate,2.1.2.10
map00670,One carbon pool by folate,2.1.2.9
map00670,One carbon pool by folate,3.5.4.10
map00670,One carbon pool by folate,3.5.4.9
map00670,One carbon pool by folate,4.3.1.4
